"species","lat","lon"
"Myrcia_ferruginosa",-23.38333,"-51.11667"
"Myrcia_hartwegiana",-25.3,"-49.08333"
"Myrcia_plusiantha",-25.36583,"-49.07667"
"Myrcia_oblongata",-26.5345,"-51.59857"
"Myrcia_hartwegiana",-25.2523,"-48.80929"
"Myrcia_eugeniopsoides",-25.53904,"-48.69232"
"Myrcia_ferruginosa",-25.33872,"-48.69937"
"Myrcia_pubipetala",-25.4386,"-48.71911"
"Myrcia_pubipetala",-25.62632,"-48.41968"
"Myrcia_ferruginosa",-25.16186,"-48.22084"
"Myrcia_hatschbachii",-25.73333,"-49.75"
"Myrcia_eugeniopsoides",-25.53904,"-48.69232"
"Myrcia_costeira",-25.28333,"-48.31667"
"Myrcia_spectabilis",-25.45,"-48.71667"
"Myrcia_pubipetala",-25.4386,"-48.71911"
"Myrcia_flagellaris",-25.46667,"-48.76667"
"Myrcia_spectabilis",-22.28194,"-42.53083"
"Myrcia_oblongata",-25.45,"-52.43333"
"Myrcia_eugeniopsoides",-24.6789,"-48.80995"
"Myrcia_hatschbachii",-25.73991,"-49.76747"
"Myrcia_flagellaris",-25.35208,"-48.90377"
"Myrcia_ferruginosa",-25.51667,"-48.86667"
"Myrcia_oblongata",-25.40208,"-52.41295"
"Myrcia_hatschbachii",-25.41667,"-49.06667"
"Myrcia_hatschbachii",-25.28333,"-50.46667"
"Myrcia_ferruginosa",-25.46667,"-48.81667"
"Myrcia_pubipetala",-24.82213,"-49.25363"
"Myrcia_excoriata",-25.7729,"-48.99073"
"Myrcia_pubipetala",-25.9501,"-48.63338"
"Myrcia_hatschbachii",-25.42379,"-49.30617"
"Myrcia_eugeniopsoides",-25.536,"-48.5357"
"Myrcia_hexasticha",-25.5110815179093,"-48.3418615037321"
"Myrcia_hebepetala",-25.4951,"-48.9805"
"Myrcia_pubipetala",-25.47436,"-48.83453"
"Myrcia_flagellaris",-25.45,"-48.71667"
"Myrcia_vittoriana",-19.00766,"-40.11657"
"Myrcia_vittoriana",-19.41667,"-40.06667"
"Myrcia_spectabilis",-25.43938,"-48.9192"
"Myrcia_spectabilis",-25.46667,"-48.76667"
"Myrcia_excoriata",-18.8298,"-40.4927"
"Myrcia_anceps",-18.8298,"-40.4927"
"Myrcia_anceps",-19.68333,"-40.31667"
"Myrcia_ferruginosa",-25.76667,"-48.91667"
"Myrcia_plusiantha",-25.2061,"-49.115"
"Myrcia_eugeniopsoides",-25.38712,"-48.65372"
"Myrcia_hatschbachii",-25.3089,"-49.0551"
"Myrcia_brasiliensis",-25.69123,"-48.57429"
"Myrcia_ferruginosa",-25.53904,"-48.69232"
"Myrcia_hartwegiana",-19.037,"-43.425"
"Myrcia_brasiliensis",-24.91327,"-48.76088"
"Myrcia_hatschbachii",-25.81667,"-52.31667"
"Myrcia_hartwegiana",-25.90242,"-48.99375"
"Myrcia_hebepetala",-25.40178,"-49.94409"
"Myrcia_brasiliensis",-25.24997,"-48.74857"
"Myrcia_pubipetala",-25.47436,"-48.83453"
"Myrcia_spectabilis",-25.1098,"-48.21601"
"Myrcia_pubipetala",-25.536,"-48.5357"
"Myrcia_pubipetala",-25.55526,"-48.55913"
"Myrcia_eugeniopsoides",-25.55526,"-48.55913"
"Myrcia_eugeniopsoides",-24.85611,"-48.7178"
"Myrcia_eugeniopsoides",-25.16667,"-49.11667"
"Myrcia_laxiflora",-20.47197,"-40.91744"
"Myrcia_laxiflora",-20.47197,"-40.91744"
"Myrcia_pubipetala",-20.63963,"-40.75429"
"Myrcia_neoregeliana",-19.24889,"-40.41639"
"Myrcia_excoriata",-20.08028,"-40.98897"
"Myrcia_bicolor",-20.32748,"-41.13594"
"Myrcia_spectabilis",-20.3884,"-40.55988"
"Myrcia_spectabilis",-25.2005,"-48.34942"
"Myrcia_hartwegiana",-25.723,"-52.0194"
"Myrcia_pubipetala",-25.86819,"-50.38435"
"Myrcia_hartwegiana",-25.89028,"-48.95667"
"Myrcia_hebepetala",-18.605,"-43.379"
"Myrcia_hartwegiana",-25.57458,"-51.07524"
"Myrcia_anceps",-20.3884,"-40.55988"
"Myrcia_excoriata",-20.33255,"-41.12951"
"Myrcia_bicolor",-20.3697,"-41.1355"
"Myrcia_vittoriana",-18.45647,"-39.71505"
"Myrcia_oblongata",-28.5,"-48.75"
"Myrcia_tenuivenosa",-20.34,"-41.14"
"Myrcia_obversa",-21.0111,"-40.8339"
"Myrcia_hartwegiana",-26.21657,"-49.60493"
"Myrcia_ferruginosa",-25.977,"-48.8895"
"Myrcia_hatschbachii",-25.16667,"-49.06667"
"Myrcia_hartwegiana",-25.2115,"-49.1095"
"Myrcia_hartwegiana",-25.679,"-49.5329"
"Myrcia_neoriedeliana",-25.23299,"-48.74921"
"Myrcia_hatschbachii",-25.51667,"-49.21667"
"Myrcia_hebepetala",-25.91667,"-49.2"
"Myrcia_excoriata",-25.979,"-48.8897"
"Myrcia_pubipetala",-25.5801,"-48.59558"
"Myrcia_spectabilis",-25.975,"-48.8893"
"Myrcia_eugeniopsoides",-25.62703,"-48.68915"
"Myrcia_tenuivenosa",-25.98,"-48.8898"
"Myrcia_eugeniopsoides",-25.62703,"-48.68915"
"Myrcia_pubipetala",-25.51608,"-48.52253"
"Myrcia_flagellaris",-25.536,"-48.5357"
"Myrcia_ferruginosa",-25.62703,"-48.68915"
"Myrcia_hartwegiana",-25.28333,"-49.23333"
"Myrcia_ferruginosa",-25.978,"-48.8896"
"Myrcia_brasiliensis",-25.3,"-49.08333"
"Myrcia_hatschbachii",-25.26667,"-49.21667"
"Myrcia_flagellaris",-25.536,"-48.5357"
"Myrcia_ferruginosa",-25.62703,"-48.68915"
"Myrcia_eugeniopsoides",-25.62703,"-48.68915"
"Myrcia_spectabilis",-25.3,"-49.08333"
"Myrcia_hatschbachii",-25.18333,"-50.56667"
"Myrcia_brasiliensis",-25.46667,"-48.81667"
"Myrcia_eugeniopsoides",-24.85611,"-48.7178"
"Myrcia_hartwegiana",-23.5667,"-46.7167"
"Myrcia_anceps",-20.3884,"-40.55988"
"Myrcia_oblongata",-24.03463,"-50.45811"
"Myrcia_oblongata",-28.31667,"-52.18444"
"Myrcia_hartwegiana",-29.31551,"-50.80734"
"Myrcia_hatschbachii",-25.38845,"-49.24366"
"Myrcia_hartwegiana",-28.73776,"-51.61066"
"Myrcia_oblongata",-28.73776,"-51.61066"
"Myrcia_hartwegiana",-28.73776,"-51.61066"
"Myrcia_hartwegiana",-28.73776,"-51.61066"
"Myrcia_hatschbachii",-28.73776,"-51.61066"
"Myrcia_oblongata",-28.73776,"-51.61066"
"Myrcia_hartwegiana",-28.73776,"-51.61066"
"Myrcia_oblongata",-28.73776,"-51.61066"
"Myrcia_hatschbachii",-28.73776,"-51.61066"
"Myrcia_oblongata",-28.31667,"-52.18444"
"Myrcia_oblongata",-28.62,"-50.94"
"Myrcia_pubipetala",-25.29806,"-48.31417"
"Myrcia_hebepetala",-26.82051,"-49.775"
"Myrcia_excoriata",-19.169,"-43.714"
"Myrcia_hartwegiana",-20.38333,"-43.41667"
"Myrcia_tijucensis",-26.39685,"-48.59605"
"Myrcia_spectabilis",-21.55675,"-43.26922"
"Myrcia_anceps",-21.55675,"-43.26922"
"Myrcia_anceps",-21.55675,"-43.26922"
"Myrcia_spectabilis",-21.55675,"-43.26922"
"Myrcia_excoriata",-22.42361,"-42.74556"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_hebepetala",-23.78333,"-46.31667"
"Myrcia_laxiflora",-23.64238,"-46.61952"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_hartwegiana",-25.5889,"-49.3478"
"Myrcia_hartwegiana",-25.90906,"-48.57577"
"Myrcia_pubipetala",-23.60248,"-46.81769"
"Myrcia_pubipetala",-23.81208,"-46.72683"
"Myrcia_pubipetala",-23.81208,"-46.72683"
"Myrcia_hebepetala",-23.32954,"-46.39993"
"Myrcia_oblongata",-23.60248,"-46.81769"
"Myrcia_oblongata",-27.6343,"-51.3362"
"Myrcia_eugeniopsoides",-29.35288,"-49.73928"
"Myrcia_eugeniopsoides",-29.35288,"-49.73928"
"Myrcia_eugeniopsoides",-29.33405,"-49.82538"
"Myrcia_flagellaris",-24.30885,"-48.27363"
"Myrcia_spectabilis",-23.33583,"-44.83333"
"Myrcia_spectabilis",-23.33583,"-44.83333"
"Myrcia_spectabilis",-23.15309,"-44.22819"
"Myrcia_pubipetala",-23.15309,"-44.22819"
"Myrcia_pubipetala",-23.15309,"-44.22819"
"Myrcia_pubipetala",-23.15309,"-44.22819"
"Myrcia_insigniflora",-23.15309,"-44.22819"
"Myrcia_laxiflora",-23.15309,"-44.22819"
"Myrcia_excoriata",-23.15309,"-44.22819"
"Myrcia_pubipetala",-23.15309,"-44.22819"
"Myrcia_spectabilis",-23.15309,"-44.22819"
"Myrcia_insigniflora",-23.15309,"-44.22819"
"Myrcia_spectabilis",-8.004295,"-34.9457"
"Myrcia_decorticans",-12.77849,"-38.7697"
"Myrcia_spectabilis",-22.45667,"-42.9975"
"Myrcia_hatschbachii",-25.34259,"-50.56191"
"Myrcia_decorticans",-12.63434,"-38.21674"
"Myrcia_plusiantha",-19.15885,"-40.02308"
"Myrcia_anceps",-14.8071,"-39.0609"
"Myrcia_excoriata",-22.5597,"-43.18518"
"Myrcia_decorticans",-12.63434,"-38.21674"
"Myrcia_hebepetala",-23.52824,"-51.41252"
"Myrcia_hebepetala",-23.52824,"-51.41252"
"Myrcia_hartwegiana",-22.56667,"-47.55"
"Myrcia_hartwegiana",-22.56667,"-47.55"
"Myrcia_hartwegiana",-22.70861,"-45.46611"
"Myrcia_hebepetala",-23.529,"-47.135"
"Myrcia_hebepetala",-22.61278,"-47.60083"
"Myrcia_neodimorpha",-21.77833,"-41.2575"
"Myrcia_brasiliensis",-23.36436,"-44.82489"
"Myrcia_excoriata",-29.31694,"-49.93028"
"Myrcia_hatschbachii",-27.29032,"-50.57978"
"Myrcia_hatschbachii",-27.29032,"-50.57978"
"Myrcia_hebepetala",-23.87989,"-51.17478"
"Myrcia_oblongata",-23.91807,"-50.60545"
"Myrcia_vittoriana",-20.42694,"-40.32778"
"Myrcia_neuwiedeana",-20.42694,"-40.32778"
"Myrcia_ferruginosa",-19.95139,"-40.55639"
"Myrcia_anceps",-12.84364,"-38.25609"
"Myrcia_oblongata",-28.98278,"-52.34583"
"Myrcia_oblongata",-28.88111,"-52.19861"
"Myrcia_brasiliensis",-23.43515,"-45.0868"
"Myrcia_brasiliensis",-23.43515,"-45.0868"
"Myrcia_tetraphylla",-15.25285,"-39.24456"
"Myrcia_costeira",-28.02333,"-48.61306"
"Myrcia_hebepetala",-25.49242,"-48.99415"
"Myrcia_brasiliensis",-25.49242,"-48.99415"
"Myrcia_hatschbachii",-24.7107,"-49.97328"
"Myrcia_spectabilis",-8.004295,"-34.9457"
"Myrcia_pubipetala",-25.26678,"-48.31367"
"Myrcia_pubipetala",-25.26678,"-48.31367"
"Myrcia_brasiliensis",-29.35584,"-49.73461"
"Myrcia_eugeniopsoides",-29.35584,"-49.73461"
"Myrcia_pubipetala",-25.098333,"-48.551389"
"Myrcia_hartwegiana",-24.85611,"-48.7178"
"Myrcia_tijucensis",-24.68333,"-49"
"Myrcia_eugeniopsoides",-24.85611,"-48.7178"
"Myrcia_tijucensis",-24.60833,"-47.885"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_eugeniopsoides",-24.60833,"-47.87694"
"Myrcia_tijucensis",-24.60833,"-47.87694"
"Myrcia_tijucensis",-24.60833,"-47.885"
"Myrcia_tijucensis",-24.60833,"-47.87694"
"Myrcia_tijucensis",-24.20185,"-46.85621"
"Myrcia_tijucensis",-24.60833,"-47.87694"
"Myrcia_pubipetala",-24.38205,"-47.92794"
"Myrcia_plusiantha",-23.33583,"-45.14602"
"Myrcia_spectabilis",-23.33579,"-45.14601"
"Myrcia_excoriata",-23.25,"-45.02583"
"Myrcia_flagellaris",-24.67583,"-47.87694"
"Myrcia_flagellaris",-24.67583,"-47.87694"
"Myrcia_spectabilis",-23.40966,"-45.12255"
"Myrcia_spectabilis",-23.4215,"-45.13023"
"Myrcia_pubipetala",-23.4215,"-45.13023"
"Myrcia_tijucensis",-23.56167,"-45.30306"
"Myrcia_spectabilis",-23.56167,"-45.30306"
"Myrcia_hartwegiana",-23.63638,"-46.88929"
"Myrcia_pubipetala",-23.63892,"-46.8673"
"Myrcia_tijucensis",-23.63861,"-46.86694"
"Myrcia_eugeniopsoides",-24.01689,"-47.92468"
"Myrcia_eugeniopsoides",-24.01957,"-47.92645"
"Myrcia_spectabilis",-24.021667,"-47.926667"
"Myrcia_eugeniopsoides",-24.02299,"-47.92681"
"Myrcia_tijucensis",-24.1367,"-47.9608"
"Myrcia_spectabilis",-24.67583,"-47.87694"
"Myrcia_flagellaris",-24.19444,"-47.92111"
"Myrcia_spectabilis",-24.19444,"-47.92111"
"Myrcia_hartwegiana",-22.54028,"-45.22944"
"Myrcia_spectabilis",-24.67583,"-47.87694"
"Myrcia_hartwegiana",-22.69167,"-45.46444"
"Myrcia_hartwegiana",-22.6825,"-45.45306"
"Myrcia_tijucensis",-24.60833,"-47.885"
"Myrcia_tijucensis",-24.67583,"-47.87694"
"Myrcia_tijucensis",-24.60833,"-47.885"
"Myrcia_spectabilis",-24.67583,"-47.87694"
"Myrcia_flagellaris",-24.60833,"-47.87694"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.60833,"-47.8825"
"Myrcia_flagellaris",-24.6,"-47.86667"
"Myrcia_flagellaris",-24.6,"-47.86667"
"Myrcia_tijucensis",-24.23556,"-48.07833"
"Myrcia_neoregeliana",-23.2421297899488,"-44.639317389814"
"Myrcia_obversa",-15.17833,"-39.33583"
"Myrcia_micropetala",-15.15,"-39.08333"
"Myrcia_vittoriana",-15.15,"-39.08333"
"Myrcia_neoregeliana",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.15358,"-39.52417"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_neoregeliana",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_neoregeliana",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_bicolor",-15.16667,"-39.58333"
"Myrcia_neoregeliana",-15.16667,"-39.58333"
"Myrcia_excoriata",-15.1983,"-39.03217"
"Myrcia_obversa",-14.29116,"-39.24508"
"Myrcia_ferruginosa",-15.15,"-39.08333"
"Myrcia_neoregeliana",-15.16667,"-39.58333"
"Myrcia_vittoriana",-15.15,"-39.06667"
"Myrcia_obversa",-15.15,"-39.08333"
"Myrcia_hexasticha",-15.15,"-39.08333"
"Myrcia_micropetala",-15.23132,"-39.04314"
"Myrcia_obversa",-15.18,"-39.05"
"Myrcia_neoregeliana",-15.16028,"-39.53611"
"Myrcia_bicolor",-15.16028,"-39.53611"
"Myrcia_bicolor",-15.16028,"-39.53611"
"Myrcia_bicolor",-15.16028,"-39.53611"
"Myrcia_tetraphylla",-14.98045,"-39.03566"
"Myrcia_bicolor",-15.16028,"-39.53611"
"Myrcia_excoriata",-15.16028,"-39.53611"
"Myrcia_neoregeliana",-15.16028,"-39.53611"
"Myrcia_vittoriana",-14.20194,"-39.03417"
"Myrcia_tetraphylla",-15.21082,"-39.03431"
"Myrcia_decorticans",-10.96667,"-37.06667"
"Myrcia_bicolor",-15.15444,"-39.53111"
"Myrcia_bicolor",-15.15444,"-39.53111"
"Myrcia_bicolor",-15.15444,"-39.53111"
"Myrcia_bicolor",-15.15444,"-39.53111"
"Myrcia_bicolor",-15.15444,"-39.53111"
"Myrcia_micropetala",-14.409893,"-39.052207"
"Myrcia_decorticans",-11.37599,"-37.41984"
"Myrcia_sucrei",-15.17417,"-39.33944"
"Myrcia_bicolor",-15.16742,"-39.33394"
"Myrcia_spectabilis",-15.17417,"-39.33944"
"Myrcia_vittoriana",-15.15,"-39.06667"
"Myrcia_vittoriana",-16.07472,"-38.95667"
"Myrcia_tetraphylla",-15.15,"-39.08333"
"Myrcia_excoriata",-29.3359,"-49.7304"
"Myrcia_brasiliensis",-29.33858,"-49.7284"
"Myrcia_oblongata",-27.60087,"-52.19268"
"Myrcia_hartwegiana",-29.03333,"-50.15"
"Myrcia_tijucensis",-29.365,"-49.935"
"Myrcia_oblongata",-28.22435,"-51.1669"
"Myrcia_oblongata",-28.22435,"-51.1669"
"Myrcia_vittoriana",-25.35245,"-48.16832"
"Myrcia_eugeniopsoides",-25.7432,"-48.7558"
"Myrcia_excoriata",-14.27869,"-38.99515"
"Myrcia_obversa",-14.28256,"-38.98528"
"Myrcia_sucrei",-18.26347,"-39.72439"
"Myrcia_neoriedeliana",-16.84019,"-39.67381"
"Myrcia_neoriedeliana",-16.84019,"-39.67381"
"Myrcia_eumecephylla",-19.39199,"-40.08802"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.16667,"-38.4"
"Myrcia_decorticans",-12.25,"-38"
"Myrcia_excoriata",-11.595,"-37.73111"
"Myrcia_hebepetala",-26.20978,"-50.309"
"Myrcia_spectabilis",-26.08093,"-48.91978"
"Myrcia_brasiliensis",-27.05499,"-49.08572"
"Myrcia_hartwegiana",-25.72119,"-52.02046"
"Myrcia_hartwegiana",-27.00585,"-49.11102"
"Myrcia_pubipetala",-26.9152,"-48.6712"
"Myrcia_tijucensis",-26.21173,"-48.95803"
"Myrcia_hebepetala",-27.11417,"-49.20917"
"Myrcia_hebepetala",-26.31187,"-48.84655"
"Myrcia_hebepetala",-26.02,"-48.999"
"Myrcia_oblongata",-24.03463,"-50.45811"
"Myrcia_eugeniopsoides",-25.44889,"-48.93083"
"Myrcia_hartwegiana",-23.66667,"-46.75"
"Myrcia_hatschbachii",-25.38333,"-49.25"
"Myrcia_oblongata",-25.52861,"-54.57585"
"Myrcia_decorticans",-12.03917,"-37.74972"
"Myrcia_decorticans",-12.05667,"-37.69083"
"Myrcia_decorticans",-12.04,"-37.71056"
"Myrcia_decorticans",-12.01667,"-37.7125"
"Myrcia_neuwiedeana",-12.37778,"-37.9425"
"Myrcia_brasiliensis",-23.43674,"-45.08714"
"Myrcia_oblongata",-28.62,"-50.94"
"Myrcia_spectabilis",-25.13361,"-47.96167"
"Myrcia_laxiflora",-23.67056,"-46.62833"
"Myrcia_spectabilis",-25.13361,"-47.96167"
"Myrcia_brasiliensis",-25.13361,"-47.96167"
"Myrcia_eugeniopsoides",-29.58583,"-50.07111"
"Myrcia_micropetala",-14.81667,"-39.05"
"Myrcia_micropetala",-14.81667,"-39.05"
"Myrcia_micropetala",-14.80716,"-39.11725"
"Myrcia_tijucensis",-22.45833,"-42.03722"
"Myrcia_excoriata",-22.5597,"-43.18518"
"Myrcia_hebepetala",-21.36667,"-45.51667"
"Myrcia_hebepetala",-21.36667,"-45.51667"
"Myrcia_laxiflora",-22.88333,"-43.21667"
"Myrcia_laxiflora",-22.54167,"-43.71472"
"Myrcia_hartwegiana",-23.529,"-46.72001"
"Myrcia_pubipetala",-22.45472,"-42.99667"
"Myrcia_neoriedeliana",-23.33556,"-44.83444"
"Myrcia_hatschbachii",-26.91,"-49.77"
"Myrcia_oblongata",-26.72278,"-51.86194"
"Myrcia_hebepetala",-27.63139,"-49.32111"
"Myrcia_hatschbachii",-27.81167,"-49.32222"
"Myrcia_spectabilis",-28.17,"-49.41"
"Myrcia_eugeniopsoides",-28.17,"-49.32222"
"Myrcia_hebepetala",-27.54,"-48.96"
"Myrcia_brasiliensis",-26.80194,"-48.61639"
"Myrcia_oblongata",-27.72333,"-51.21222"
"Myrcia_oblongata",-27.7175,"-51.02861"
"Myrcia_oblongata",-27.99083,"-50.75833"
"Myrcia_oblongata",-28.26028,"-50.67"
"Myrcia_hatschbachii",-27.63194,"-50.57861"
"Myrcia_oblongata",-27.63194,"-50.57861"
"Myrcia_flagellaris",-26.44583,"-48.9375"
"Myrcia_hebepetala",-26.46,"-51.03"
"Myrcia_tijucensis",-26.28,"-49.14"
"Myrcia_eugeniopsoides",-27.36,"-48.78"
"Myrcia_spectabilis",-24.05,"-46.53333"
"Myrcia_pubipetala",-24.38046,"-47.07882"
"Myrcia_brasiliensis",-24.380456,"-47.07882"
"Myrcia_spectabilis",-24.380456,"-47.07882"
"Myrcia_hatschbachii",-25.41667,"-49.06667"
"Myrcia_hatschbachii",-26.03198,"-50.77872"
"Myrcia_oblongata",-28.87747,"-50.97647"
"Myrcia_oblongata",-29.10563,"-51.09197"
"Myrcia_oblongata",-29.10563,"-51.09197"
"Myrcia_hartwegiana",-29.24105,"-51.02047"
"Myrcia_hatschbachii",-28.33902,"-51.68014"
"Myrcia_hatschbachii",-29.17622,"-51.34308"
"Myrcia_oblongata",-29.06789,"-50.97525"
"Myrcia_oblongata",-29.06789,"-50.97525"
"Myrcia_hartwegiana",-29.18333,"-51.25"
"Myrcia_oblongata",-28.87747,"-50.97647"
"Myrcia_hebepetala",-24.10176,"-48.36541"
"Myrcia_eugeniopsoides",-24.53889,"-47.99333"
"Myrcia_tijucensis",-24.53889,"-47.99333"
"Myrcia_hartwegiana",-22.86926,"-46.03132"
"Myrcia_eugeniopsoides",-24.55278,"-48"
"Myrcia_hebepetala",-23.23131,"-46.93593"
"Myrcia_spectabilis",-25.13361,"-47.96167"
"Myrcia_spectabilis",-23.422472,"-45.132972"
"Myrcia_spectabilis",-23.4398,"-45.0769"
"Myrcia_costeira",-25.06647,"-47.91698"
"Myrcia_spectabilis",-25.13361,"-47.96167"
"Myrcia_spectabilis",-25.13361,"-47.96167"
"Myrcia_costeira",-25.06658,"-47.9165"
"Myrcia_spectabilis",-23.36667,"-44.83333"
"Myrcia_spectabilis",-23.364362862782,"-44.8248875972978"
"Myrcia_flagellaris",-24.23556,"-48.07833"
"Myrcia_brasiliensis",-24.22479,"-48.05624"
"Myrcia_excoriata",-23.63911,"-46.62613"
"Myrcia_spectabilis",-23.78333,"-45.35"
"Myrcia_flagellaris",-23.7464,"-45.86506"
"Myrcia_laxiflora",-22.5025,"-42.26806"
"Myrcia_anceps",-22.5025,"-42.26806"
"Myrcia_anceps",-22.5025,"-42.26806"
"Myrcia_flagellaris",-23.6668,"-45.90406"
"Myrcia_hebepetala",-27.7555,"-48.67501"
"Myrcia_brasiliensis",-27.7555,"-48.67501"
"Myrcia_spectabilis",-26.88333,"-48.65"
"Myrcia_excoriata",-27.10719,"-48.80485"
"Myrcia_brasiliensis",-27.95963,"-48.72399"
"Myrcia_excoriata",-27.95963,"-48.72399"
"Myrcia_brasiliensis",-28.3431,"-48.8157"
"Myrcia_eugeniopsoides",-27.95963,"-48.72399"
"Myrcia_pubipetala",-27.95963,"-48.72399"
"Myrcia_ferruginosa",-27.95963,"-48.72399"
"Myrcia_pubipetala",-28.3431,"-48.8157"
"Myrcia_ferruginosa",-28.3431,"-48.8157"
"Myrcia_hatschbachii",-26.19395,"-49.26272"
"Myrcia_eugeniopsoides",-27.11667,"-51.46667"
"Myrcia_brasiliensis",-27.1,"-48.93333"
"Myrcia_brasiliensis",-27.3158,"-48.556"
"Myrcia_tijucensis",-27.1,"-48.93333"
"Myrcia_pubipetala",-26.96446,"-48.74815"
"Myrcia_ferruginosa",-27.0419,"-48.9212"
"Myrcia_spectabilis",-26.88333,"-48.65"
"Myrcia_excoriata",-26.93952,"-48.67761"
"Myrcia_neoregeliana",-26.96446,"-48.74815"
"Myrcia_ferruginosa",-26.93952,"-48.67761"
"Myrcia_neoregeliana",-26.96446,"-48.74815"
"Myrcia_flagellaris",-26.96446,"-48.74815"
"Myrcia_ferruginosa",-26.90806,"-48.66167"
"Myrcia_flagellaris",-26.96446,"-48.74815"
"Myrcia_excoriata",-26.92417,"-48.64148"
"Myrcia_spectabilis",-26.88333,"-48.65"
"Myrcia_pubipetala",-26.93952,"-48.67761"
"Myrcia_hebepetala",-26.88333,"-48.65"
"Myrcia_brasiliensis",-26.88333,"-48.65"
"Myrcia_ferruginosa",-27.02736,"-49.45141"
"Myrcia_brasiliensis",-27.06667,"-49.51667"
"Myrcia_hebepetala",-27.06667,"-49.51667"
"Myrcia_pubipetala",-27.06667,"-49.51667"
"Myrcia_brasiliensis",-27.03954,"-49.4712"
"Myrcia_hebepetala",-27.06667,"-49.51667"
"Myrcia_brasiliensis",-27.06667,"-49.51667"
"Myrcia_brasiliensis",-26.88,"-48.65"
"Myrcia_spectabilis",-27.06667,"-49.51667"
"Myrcia_oblongata",-27.01389,"-49.53472"
"Myrcia_excoriata",-27.03954,"-49.4712"
"Myrcia_excoriata",-27.39194,"-49.35556"
"Myrcia_ferruginosa",-26.8844,"-49.0094"
"Myrcia_hebepetala",-27.8,"-49.51667"
"Myrcia_pubipetala",-27.13333,"-48.83333"
"Myrcia_hebepetala",-27.8,"-49.51667"
"Myrcia_brasiliensis",-26.98799,"-49.06295"
"Myrcia_flagellaris",-26.96446,"-48.74815"
"Myrcia_pubipetala",-27.13333,"-48.83333"
"Myrcia_tijucensis",-27.1,"-48.93333"
"Myrcia_spectabilis",-27.1,"-48.83333"
"Myrcia_tijucensis",-27.1,"-48.93333"
"Myrcia_pubipetala",-27.17874,"-49.20651"
"Myrcia_tijucensis",-27.1,"-48.93333"
"Myrcia_tijucensis",-27.1,"-48.93333"
"Myrcia_pubipetala",-27.17874,"-49.20651"
"Myrcia_hartwegiana",-27.63,"-48.65"
"Myrcia_excoriata",-27.12771,"-48.91273"
"Myrcia_brasiliensis",-27.63,"-48.67"
"Myrcia_spectabilis",-27.10719,"-48.80485"
"Myrcia_brasiliensis",-27.78168,"-48.50919"
"Myrcia_ferruginosa",-27.10719,"-48.80485"
"Myrcia_spectabilis",-27.79774,"-48.54864"
"Myrcia_hatschbachii",-27.719,"-48.55001"
"Myrcia_ferruginosa",-27.719,"-48.55001"
"Myrcia_eugeniopsoides",-27.719,"-48.55001"
"Myrcia_brasiliensis",-27.6,"-48.5"
"Myrcia_tijucensis",-27.6,"-48.5"
"Myrcia_tijucensis",-27.6,"-48.5"
"Myrcia_brasiliensis",-27.6,"-48.5"
"Myrcia_pubipetala",-27.54011,"-48.50395"
